transaction_id,account_id,transaction_date,transaction_type,channel,amount,merchant_category,transaction_status
T005521,A00245,2025-10-30,IMPS,Internet Banking,11895.39,Retail,Success
T005522,A00512,2025-02-24,NEFT,Internet Banking,45856.43,Utility,Success
T005523,A00163,2024-08-03,Debit,Branch,9833.38,Education,Success
T005524,A00005,2024-05-28,Debit,Branch,104037.42,Loan EMI,Success
T005525,A00259,2025-07-13,IMPS,Mobile,74750.47,Healthcare,Success
T005526,A00533,2025-10-29,Credit,Mobile,19068.14,Utility,Success
T005527,A00540,2025-09-12,UPI,Mobile,1347.01,Healthcare,Success
T005528,A00379,2024-07-29,IMPS,Mobile,17863.84,Investment,Success
T005529,A00561,2024-05-30,Debit,Mobile,7886.53,Loan EMI,Success
T005530,A00578,2024-06-22,Debit,Internet Banking,8963.46,Retail,Success
T005531,A00105,2025-06-20,ATM,ATM,5000.0,Cash Withdrawal,Success
T005532,A00541,2025-11-07,UPI,Mobile,2869.13,Healthcare,Success
T005533,A00563,2025-12-03,Credit,Mobile,13790.36,Investment,Success
T005534,A00012,2024-01-15,Debit,Internet Banking,19660.68,Travel,Success
T005535,A00049,2024-11-15,ATM,ATM,1000.0,Cash Withdrawal,Success
T005536,A00280,2025-01-21,Debit,Mobile,3960.85,Investment,Success
T005537,A00480,2025-09-03,Credit,ATM,20677.79,Travel,Success
T005538,A00488,2025-09-11,UPI,Mobile,3815.8,Travel,Success
T005539,A00566,2024-08-05,Debit,Mobile,6362.39,Healthcare,Success
T005540,A00566,2025-04-11,UPI,Mobile,2627.75,Retail,Success
T005541,A00287,2025-06-30,Debit,ATM,23692.08,Investment,Success
T005542,A00402,2025-12-09,UPI,Mobile,957.04,Travel,Success
T005543,A00228,2024-03-12,ATM,ATM,10000.0,Cash Withdrawal,Success
T005544,A00452,2025-02-28,Debit,ATM,4885.11,Loan EMI,Success
T005545,A00025,2025-06-27,UPI,Mobile,1779.42,Retail,Success
T005546,A00559,2024-06-26,IMPS,Branch,6576.94,Education,Success
T005547,A00469,2024-04-19,Credit,Internet Banking,20509.94,Retail,Success
T005548,A00354,2024-11-23,UPI,Mobile,724.4,Retail,Success
T005549,A00212,2024-03-20,Debit,Branch,9196.97,Travel,Success
T005550,A00413,2024-05-20,Debit,ATM,16729.31,Cash Withdrawal,Success
T005551,A00530,2025-07-11,Credit,Branch,15385.29,Retail,Success
T005552,A00511,2025-02-22,UPI,Mobile,2400.02,Retail,Success
T005553,A00471,2025-06-17,Debit,Internet Banking,6339.22,Cash Withdrawal,Success
T005554,A00353,2025-03-28,UPI,Mobile,1892.58,Healthcare,Success
T005555,A00519,2025-06-07,ATM,ATM,5000.0,Cash Withdrawal,Success
T005556,A00364,2025-11-10,NEFT,Internet Banking,59435.44,Education,Success
T005557,A00427,2025-04-10,Credit,Branch,7170.71,Retail,Success
T005558,A00450,2025-04-28,UPI,Mobile,4717.8,Retail,Success
T005559,A00334,2024-09-23,Credit,Branch,9474.19,Loan EMI,Failed
T005560,A00434,2025-11-18,UPI,Mobile,236.01,Travel,Success
T005561,A00214,2025-07-03,ATM,ATM,10000.0,Cash Withdrawal,Success
T005562,A00381,2025-10-24,NEFT,Mobile,28960.45,Retail,Success
T005563,A00441,2025-03-17,IMPS,Internet Banking,76809.2,Investment,Success
T005564,A00283,2025-10-18,UPI,Mobile,685.45,Utility,Success
T005565,A00083,2025-12-23,Debit,Branch,5189.1,Investment,Success
T005566,A00389,2024-01-05,UPI,Mobile,2002.95,Retail,Success
T005567,A00458,2025-02-26,NEFT,Mobile,14038.45,Utility,Success
T005568,A00302,2025-09-11,NEFT,Branch,518104.25,Utility,Success
T005569,A00378,2025-11-12,UPI,Mobile,760.79,Utility,Failed
T005570,A00262,2024-02-09,Credit,Internet Banking,27243.02,Cash Withdrawal,Success
T005571,A00524,2024-11-01,NEFT,Branch,47492.3,Investment,Success
T005572,A00335,2024-07-04,NEFT,Internet Banking,35183.0,Education,Success
T005573,A00540,2025-04-13,ATM,ATM,1000.0,Cash Withdrawal,Success
T005574,A00210,2024-06-10,Credit,Internet Banking,6308.16,Healthcare,Success
T005575,A00112,2024-02-16,ATM,ATM,500.0,Cash Withdrawal,Success
T005576,A00429,2024-03-08,NEFT,Mobile,58969.15,Utility,Failed
T005577,A00001,2025-10-16,Credit,Mobile,15912.32,Retail,Success
T005578,A00490,2025-03-06,IMPS,Mobile,93883.99,Investment,Success
T005579,A00325,2025-11-18,UPI,Mobile,677.84,Travel,Success
T005580,A00378,2024-03-03,NEFT,Internet Banking,14341.78,Education,Success
T005581,A00277,2024-03-22,Credit,Internet Banking,2356.98,Retail,Success
T005582,A00374,2024-07-15,ATM,ATM,10000.0,Cash Withdrawal,Success
T005583,A00382,2025-09-05,UPI,Mobile,2197.82,Healthcare,Success
T005584,A00197,2024-03-01,Debit,Mobile,12729.29,Healthcare,Success
T005585,A00565,2024-06-17,ATM,ATM,500.0,Cash Withdrawal,Success
T005586,A00289,2024-08-24,Credit,Branch,8322.97,Utility,Success
T005587,A00296,2024-10-28,UPI,Mobile,238.1,Utility,Success
T005588,A00152,2025-08-30,ATM,ATM,2000.0,Cash Withdrawal,Success
T005589,A00532,2025-12-10,UPI,Mobile,3858.38,Utility,Success
T005590,A00505,2025-04-10,Credit,Internet Banking,12304.34,Cash Withdrawal,Success
T005591,A00544,2024-08-04,ATM,ATM,2000.0,Cash Withdrawal,Success
T005592,A00438,2025-04-06,UPI,Mobile,517505.62,Retail,Success
T005593,A00310,2024-10-25,IMPS,Branch,76829.54,Retail,Success
T005594,A00068,2025-01-23,UPI,Mobile,2152.91,Travel,Success
T005595,A00453,2024-12-30,UPI,Mobile,2380.19,Healthcare,Success
T005596,A00189,2024-10-18,UPI,Mobile,550277.86,Retail,Success
T005597,A00093,2025-01-05,ATM,ATM,10000.0,Cash Withdrawal,Success
T005598,A00372,2025-01-22,Debit,Mobile,11666.48,Utility,Success
T005599,A00216,2024-09-28,Debit,Internet Banking,19994.69,Retail,Success
T005600,A00228,2024-03-13,IMPS,Internet Banking,17809.6,Retail,Success
T005601,A00251,2024-11-26,IMPS,Branch,61755.05,Education,Success
T005602,A00505,2024-08-02,IMPS,Branch,59189.0,Utility,Success
T005603,A00107,2024-03-14,Debit,ATM,18089.34,Utility,Success
T005604,A00082,2024-11-23,Debit,Internet Banking,11141.96,Education,Success
T005605,A00487,2024-02-23,UPI,Mobile,813.32,Utility,Success
T005606,A00394,2025-10-22,ATM,ATM,20000.0,Cash Withdrawal,Success
T005607,A00229,2024-07-08,UPI,Mobile,4700.36,Travel,Success
T005608,A00214,2024-05-13,UPI,Mobile,3702.14,Healthcare,Failed
T005609,A00529,2025-09-12,UPI,Mobile,1576.55,Utility,Success
T005610,A00547,2025-09-28,IMPS,Branch,40006.31,Investment,Failed
T005611,A00532,2025-05-21,ATM,ATM,1000.0,Cash Withdrawal,Success
T005612,A00465,2024-07-18,Debit,Mobile,9061.65,Cash Withdrawal,Success
T005613,A00581,2025-11-20,Debit,ATM,2507.4,Loan EMI,Success
T005614,A00161,2025-06-23,Credit,Branch,10232.93,Retail,Success
T005615,A00374,2024-04-17,Debit,ATM,14985.47,Utility,Success
T005616,A00579,2025-05-20,IMPS,Mobile,21968.64,Education,Success
T005617,A00216,2024-03-13,IMPS,Mobile,26657.34,Retail,Success
T005618,A00225,2025-10-18,Debit,Internet Banking,8689.59,Healthcare,Success
T005619,A00453,2024-04-07,NEFT,Mobile,36730.39,Education,Success
T005620,A00021,2024-01-21,NEFT,Internet Banking,28546.85,Healthcare,Success
T005621,A00379,2025-06-18,ATM,ATM,5000.0,Cash Withdrawal,Success
T005622,A00127,2025-10-13,Credit,ATM,5809.21,Education,Success
T005623,A00451,2024-07-16,Credit,Mobile,11742.27,Healthcare,Success
T005624,A00408,2025-09-04,Debit,Internet Banking,14501.47,Utility,Failed
T005625,A00531,2024-10-20,ATM,ATM,5000.0,Cash Withdrawal,Success
T005626,A00550,2025-11-23,UPI,Mobile,1757.06,Utility,Success
T005627,A00369,2024-06-16,ATM,ATM,1000.0,Cash Withdrawal,Success
T005628,A00027,2025-03-31,Debit,Branch,2325.34,Travel,Success
T005629,A00265,2025-10-31,UPI,Mobile,2368.33,Retail,Success
T005630,A00284,2024-11-19,IMPS,Branch,13100.07,Healthcare,Success
T005631,A00214,2025-07-20,Debit,Branch,14347.63,Loan EMI,Success
T005632,A00377,2025-04-06,NEFT,Internet Banking,46780.66,Healthcare,Success
T005633,A00475,2024-03-01,Debit,Mobile,3316.87,Utility,Success
T005634,A00125,2024-02-01,IMPS,Internet Banking,60423.08,Retail,Success
T005635,A00020,2025-05-03,Debit,Mobile,29948.39,Cash Withdrawal,Success
T005636,A00444,2025-03-15,IMPS,Internet Banking,27252.04,Retail,Success
T005637,A00491,2025-12-03,Debit,Mobile,14349.48,Travel,Success
T005638,A00284,2024-08-28,Debit,Mobile,229758.23,Travel,Success
T005639,A00363,2025-04-09,Debit,ATM,4518.84,Loan EMI,Success
T005640,A00420,2025-01-06,ATM,ATM,1000.0,Cash Withdrawal,Success
T005641,A00510,2025-05-06,IMPS,Internet Banking,64219.78,Utility,Success
T005642,A00345,2025-09-21,Credit,Branch,14576.61,Education,Success
T005643,A00316,2025-03-12,ATM,ATM,1000.0,Cash Withdrawal,Success
T005644,A00024,2025-03-04,NEFT,Mobile,19896.98,Education,Success
T005645,A00494,2024-08-13,NEFT,Internet Banking,13446.12,Education,Success
T005646,A00315,2024-06-17,UPI,Mobile,4836.35,Retail,Success
T005647,A00073,2025-10-12,NEFT,Mobile,10610.09,Investment,Success
T005648,A00402,2024-04-24,Debit,Mobile,15867.75,Loan EMI,Success
T005649,A00462,2025-02-11,Credit,Mobile,12178.37,Education,Success
T005650,A00060,2024-12-05,UPI,Mobile,2584.4,Utility,Success
T005651,A00502,2025-03-29,UPI,Mobile,4018.75,Travel,Success
T005652,A00302,2025-02-26,UPI,Mobile,73.12,Healthcare,Success
T005653,A00286,2025-09-22,UPI,Mobile,624.67,Retail,Success
T005654,A00545,2024-08-12,Credit,Internet Banking,10018.19,Cash Withdrawal,Success
T005655,A00575,2025-06-04,IMPS,Internet Banking,90265.26,Education,Success
T005656,A00428,2025-06-27,ATM,ATM,10000.0,Cash Withdrawal,Reversed
T005657,A00477,2024-09-16,IMPS,Internet Banking,645540.79,Investment,Success
T005658,A00470,2024-03-07,NEFT,Mobile,21202.11,Healthcare,Success
T005659,A00377,2024-01-17,Credit,Branch,1557.38,Education,Success
T005660,A00092,2024-03-08,NEFT,Mobile,19608.69,Healthcare,Success
T005661,A00068,2024-10-10,Credit,Branch,15526.8,Utility,Success
T005662,A00433,2024-11-11,IMPS,Branch,31026.3,Utility,Success
T005663,A00450,2024-11-29,Credit,ATM,6473.45,Utility,Success
T005664,A00112,2025-01-17,IMPS,Mobile,103458.31,Investment,Success
T005665,A00235,2024-04-30,NEFT,Branch,27148.05,Utility,Success
T005666,A00078,2025-12-27,Debit,Mobile,11767.3,Retail,Success
T005667,A00050,2024-11-07,UPI,Mobile,784.08,Utility,Success
T005668,A00368,2025-11-29,NEFT,Internet Banking,12859.24,Education,Success
T005669,A00269,2024-06-08,UPI,Mobile,2467.91,Retail,Success
T005670,A00076,2025-09-29,IMPS,Internet Banking,7543.44,Healthcare,Success
T005671,A00056,2024-01-22,UPI,Mobile,2119.16,Healthcare,Success
T005672,A00452,2025-06-19,Credit,ATM,610.95,Cash Withdrawal,Success
T005673,A00456,2025-02-02,Credit,Internet Banking,13400.08,Loan EMI,Success
T005674,A00295,2024-06-16,IMPS,Mobile,14014.67,Healthcare,Failed
T005675,A00363,2025-06-15,ATM,ATM,2000.0,Cash Withdrawal,Success
T005676,A00012,2024-09-18,UPI,Mobile,709.41,Healthcare,Success
T005677,A00343,2025-12-19,UPI,Mobile,1204.01,Utility,Success
T005678,A00061,2024-07-21,Credit,Mobile,4210.08,Investment,Success
T005679,A00465,2024-07-01,NEFT,Branch,5674.54,Education,Success
T005680,A00501,2025-03-05,Debit,Mobile,9570.77,Cash Withdrawal,Success
T005681,A00540,2024-08-04,Debit,ATM,17372.89,Travel,Success
T005682,A00011,2024-05-19,NEFT,Mobile,39476.55,Investment,Failed
T005683,A00141,2024-05-28,UPI,Mobile,3209.93,Healthcare,Success
T005684,A00567,2024-12-01,UPI,Mobile,1087.95,Travel,Success
T005685,A00384,2025-01-14,Debit,ATM,11087.03,Cash Withdrawal,Success
T005686,A00253,2025-06-19,UPI,Mobile,710.01,Retail,Success
T005687,A00360,2025-05-03,UPI,Mobile,1591.35,Utility,Success
T005688,A00394,2024-04-15,Debit,ATM,20608.54,Healthcare,Success
T005689,A00216,2025-04-26,Debit,Branch,14968.86,Loan EMI,Success
T005690,A00175,2024-11-23,Credit,Branch,22426.72,Utility,Success
T005691,A00152,2024-04-08,ATM,ATM,10000.0,Cash Withdrawal,Success
T005692,A00462,2024-11-29,IMPS,Internet Banking,238094.75,Retail,Success
T005693,A00020,2024-01-13,UPI,Mobile,1384.52,Utility,Success
T005694,A00346,2025-06-19,Credit,ATM,26303.89,Utility,Success
T005695,A00509,2025-11-26,UPI,Mobile,1639.67,Healthcare,Success
T005696,A00557,2025-03-27,ATM,ATM,10000.0,Cash Withdrawal,Success
T005697,A00482,2024-01-24,ATM,ATM,1000.0,Cash Withdrawal,Success
T005698,A00540,2025-04-19,ATM,ATM,142341.19,Cash Withdrawal,Success
T005699,A00140,2025-11-23,Credit,Branch,29778.06,Education,Success
T005700,A00437,2025-04-16,Debit,Mobile,19005.32,Travel,Success
T005701,A00142,2025-10-13,IMPS,Branch,19822.47,Utility,Success
T005702,A00319,2024-04-07,NEFT,Mobile,28904.85,Healthcare,Success
T005703,A00404,2025-12-15,UPI,Mobile,4024.96,Healthcare,Success
T005704,A00249,2025-03-26,IMPS,Branch,69289.5,Retail,Success
T005705,A00353,2024-09-11,UPI,Mobile,2529.21,Retail,Success
T005706,A00235,2025-11-05,NEFT,Mobile,51233.02,Education,Success
T005707,A00206,2025-10-22,UPI,Mobile,451.67,Healthcare,Success
T005708,A00120,2024-06-11,UPI,Mobile,560.62,Healthcare,Success
T005709,A00013,2025-07-08,IMPS,Branch,39678.35,Investment,Success
T005710,A00270,2025-11-23,Debit,Branch,5770.92,Investment,Success
T005711,A00478,2024-03-17,UPI,Mobile,1211.85,Healthcare,Success
T005712,A00214,2025-09-11,UPI,Mobile,1143.85,Utility,Failed
T005713,A00564,2024-07-23,UPI,Mobile,2257.86,Travel,Success
T005714,A00153,2025-08-19,UPI,Mobile,585811.58,Healthcare,Success
T005715,A00397,2025-12-18,UPI,Mobile,3044.05,Retail,Success
T005716,A00201,2025-10-11,Credit,Internet Banking,13125.4,Healthcare,Success
T005717,A00445,2024-06-29,Debit,Mobile,12486.79,Investment,Success
T005718,A00226,2024-11-22,Credit,Mobile,10828.86,Investment,Success
T005719,A00096,2024-01-04,UPI,Mobile,3364.17,Utility,Success
T005720,A00216,2025-12-21,UPI,Mobile,1511.67,Travel,Success
T005721,A00031,2025-06-03,ATM,ATM,10000.0,Cash Withdrawal,Success
T005722,A00287,2024-08-02,NEFT,Mobile,19349.57,Investment,Success
T005723,A00182,2025-03-17,NEFT,Branch,52898.56,Healthcare,Success
T005724,A00224,2025-07-26,NEFT,Internet Banking,30917.26,Utility,Success
T005725,A00538,2024-02-26,NEFT,Internet Banking,60821.18,Retail,Success
T005726,A00048,2025-08-28,IMPS,Branch,77474.76,Healthcare,Success
T005727,A00546,2024-09-24,Credit,Mobile,9436.63,Retail,Success
T005728,A00505,2024-10-12,UPI,Mobile,3521.91,Retail,Success
T005729,A00240,2024-04-17,Credit,Internet Banking,19163.77,Healthcare,Success
T005730,A00412,2024-01-08,Debit,Branch,7365.92,Education,Success
T005731,A00563,2024-04-26,UPI,Mobile,735.26,Retail,Success
T005732,A00147,2025-05-20,NEFT,Branch,16063.67,Retail,Success
T005733,A00568,2024-11-21,UPI,Mobile,253051.57,Travel,Success
T005734,A00123,2025-01-25,Debit,Internet Banking,21827.38,Utility,Success
T005735,A00109,2024-01-10,UPI,Mobile,1295.28,Travel,Success
T005736,A00073,2025-04-15,UPI,Mobile,867.45,Travel,Success
T005737,A00422,2025-10-14,Credit,Branch,7679.17,Retail,Success
T005738,A00033,2024-06-29,Credit,Mobile,705904.9,Cash Withdrawal,Success
T005739,A00413,2025-09-22,Debit,Branch,27690.86,Investment,Success
T005740,A00150,2025-05-17,Credit,ATM,7440.16,Healthcare,Success
T005741,A00587,2024-01-08,UPI,Mobile,2633.16,Travel,Success
T005742,A00372,2024-08-22,Debit,Branch,10878.52,Healthcare,Failed
T005743,A00197,2025-03-07,Credit,Mobile,15202.8,Retail,Success
T005744,A00287,2025-01-21,IMPS,Mobile,18023.66,Investment,Success
T005745,A00078,2024-12-12,Credit,Branch,16706.02,Utility,Success
T005746,A00214,2024-02-26,NEFT,Branch,27554.77,Investment,Success
T005747,A00328,2024-04-05,UPI,Mobile,1048.57,Travel,Success
T005748,A00449,2025-02-28,Debit,Branch,10593.18,Retail,Success
T005749,A00552,2025-01-05,UPI,Mobile,2296.93,Travel,Success
T005750,A00340,2025-05-31,Credit,Mobile,9722.48,Retail,Success
T005751,A00417,2024-05-25,ATM,ATM,5000.0,Cash Withdrawal,Success
T005752,A00329,2025-03-16,UPI,Mobile,1056.93,Retail,Success
T005753,A00019,2024-08-18,UPI,Mobile,1359.71,Utility,Success
T005754,A00309,2025-02-01,NEFT,Mobile,30085.03,Investment,Success
T005755,A00022,2024-05-23,Debit,Mobile,14993.67,Travel,Success
T005756,A00557,2025-07-14,IMPS,Internet Banking,25358.04,Healthcare,Success
T005757,A00118,2025-05-13,ATM,ATM,500.0,Cash Withdrawal,Success
T005758,A00170,2025-02-03,NEFT,Mobile,24884.27,Healthcare,Success
T005759,A00298,2025-02-14,Credit,Internet Banking,6144.29,Utility,Success
T005760,A00550,2025-10-04,IMPS,Internet Banking,49687.63,Retail,Success
T005761,A00573,2025-10-13,UPI,Mobile,1665.3,Healthcare,Success
T005762,A00149,2024-01-04,Debit,Internet Banking,22159.43,Travel,Success
T005763,A00408,2025-11-20,Debit,ATM,20456.33,Loan EMI,Success
T005764,A00266,2024-10-25,NEFT,Branch,39669.83,Healthcare,Success
T005765,A00468,2024-10-29,Debit,Mobile,10158.89,Cash Withdrawal,Success
T005766,A00016,2025-07-27,IMPS,Internet Banking,33827.43,Investment,Success
T005767,A00456,2025-08-19,Debit,Internet Banking,7063.66,Education,Success
T005768,A00268,2024-05-18,NEFT,Branch,18305.48,Investment,Success
T005769,A00098,2024-02-08,IMPS,Branch,16276.6,Utility,Failed
T005770,A00275,2024-11-27,Credit,Mobile,9600.71,Cash Withdrawal,Success
T005771,A00472,2024-02-12,Credit,Branch,306921.15,Investment,Success
T005772,A00458,2024-01-14,Credit,ATM,27045.32,Utility,Success
T005773,A00214,2025-11-07,ATM,ATM,1000.0,Cash Withdrawal,Success
T005774,A00451,2024-07-09,IMPS,Branch,14839.88,Utility,Success
T005775,A00072,2025-05-18,Debit,Mobile,31510.6,Travel,Failed
T005776,A00479,2025-09-20,Credit,ATM,5169.15,Utility,Success
T005777,A00216,2024-08-04,ATM,ATM,10000.0,Cash Withdrawal,Success
T005778,A00109,2024-01-27,ATM,ATM,10000.0,Cash Withdrawal,Success
T005779,A00376,2025-03-20,IMPS,Internet Banking,33962.66,Utility,Failed
T005780,A00302,2025-01-30,Debit,Internet Banking,13931.23,Loan EMI,Success
T005781,A00378,2025-01-26,Credit,Mobile,11578.52,Cash Withdrawal,Success
T005782,A00081,2025-10-26,NEFT,Mobile,22320.35,Investment,Success
T005783,A00162,2024-12-30,UPI,Mobile,933.1,Retail,Success
T005784,A00179,2025-06-10,UPI,Mobile,2653.24,Retail,Success
T005785,A00355,2024-04-19,Debit,Branch,22553.93,Healthcare,Success
T005786,A00260,2024-07-09,IMPS,Branch,7002.12,Retail,Success
T005787,A00124,2025-07-03,ATM,ATM,500.0,Cash Withdrawal,Success
T005788,A00564,2024-02-06,NEFT,Internet Banking,40186.29,Retail,Success
T005789,A00044,2024-12-12,Debit,Internet Banking,15867.69,Loan EMI,Success
T005790,A00577,2024-08-18,NEFT,Internet Banking,38285.07,Retail,Success
T005791,A00111,2025-03-17,UPI,Mobile,432.57,Healthcare,Success
T005792,A00067,2025-08-18,NEFT,Internet Banking,47959.48,Utility,Success
T005793,A00107,2025-08-15,UPI,Mobile,3109.68,Utility,Success
T005794,A00325,2024-12-22,IMPS,Mobile,17920.49,Utility,Success
T005795,A00123,2024-11-12,Debit,Internet Banking,7367.23,Investment,Success
T005796,A00324,2024-09-08,Credit,ATM,12373.24,Healthcare,Success
T005797,A00335,2025-09-05,IMPS,Branch,31978.84,Investment,Success
T005798,A00437,2024-08-20,Credit,Internet Banking,7395.18,Education,Success
T005799,A00240,2025-05-15,ATM,ATM,1000.0,Cash Withdrawal,Success
T005800,A00082,2025-08-07,ATM,ATM,500.0,Cash Withdrawal,Success
T005801,A00341,2025-11-30,NEFT,Internet Banking,12802.66,Education,Success
T005802,A00201,2024-01-22,NEFT,Mobile,23689.4,Retail,Success
T005803,A00541,2025-03-30,Debit,Mobile,1770.17,Investment,Success
T005804,A00091,2025-08-20,Credit,Mobile,16042.46,Utility,Success
T005805,A00250,2025-03-14,ATM,ATM,5000.0,Cash Withdrawal,Success
T005806,A00494,2024-09-12,UPI,Mobile,845.72,Retail,Success
T005807,A00277,2024-07-16,Debit,Branch,17659.66,Healthcare,Success
T005808,A00126,2025-03-23,ATM,ATM,1000.0,Cash Withdrawal,Success
T005809,A00304,2025-04-17,Debit,Branch,9324.18,Retail,Success
T005810,A00574,2025-05-08,NEFT,Internet Banking,37191.23,Education,Success
T005811,A00344,2024-12-23,NEFT,Mobile,8319.5,Education,Failed
T005812,A00205,2024-03-06,ATM,ATM,5000.0,Cash Withdrawal,Success
T005813,A00185,2025-02-18,UPI,Mobile,2460.0,Healthcare,Success
T005814,A00581,2025-10-24,UPI,Mobile,6914.68,Utility,Success
T005815,A00131,2024-11-01,UPI,Mobile,1118.22,Utility,Success
T005816,A00110,2025-02-18,Debit,Internet Banking,11760.08,Retail,Failed
T005817,A00278,2024-03-11,UPI,Mobile,1803.43,Retail,Success
T005818,A00299,2024-10-18,IMPS,Branch,11370.44,Investment,Success
T005819,A00462,2024-03-08,UPI,Mobile,602.33,Utility,Success
T005820,A00581,2025-04-13,Debit,Internet Banking,15296.86,Education,Success
T005821,A00098,2025-06-12,Credit,Internet Banking,6075.62,Utility,Success
T005822,A00213,2025-06-16,ATM,ATM,500.0,Cash Withdrawal,Success
T005823,A00241,2024-01-04,NEFT,Branch,28394.14,Retail,Success
T005824,A00118,2025-11-01,Credit,ATM,11923.42,Loan EMI,Success
T005825,A00510,2024-07-21,UPI,Mobile,2272.73,Healthcare,Success
T005826,A00246,2025-05-01,UPI,Mobile,1309.1,Travel,Success
T005827,A00109,2025-07-25,Credit,ATM,9789.59,Education,Success
T005828,A00537,2025-07-01,Debit,Branch,38950.36,Travel,Success
T005829,A00435,2024-02-22,ATM,ATM,1000.0,Cash Withdrawal,Success
T005830,A00506,2025-06-17,UPI,Mobile,2896.49,Retail,Success
T005831,A00015,2025-04-28,Credit,ATM,586384.09,Travel,Success
T005832,A00093,2025-03-03,UPI,Mobile,1348.19,Retail,Success
T005833,A00256,2025-03-30,UPI,Mobile,4742.86,Travel,Success
T005834,A00235,2024-02-29,NEFT,Internet Banking,49947.77,Investment,Success
T005835,A00552,2024-04-08,Debit,ATM,20994.37,Education,Success
